                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.2385,                 2.9979,                0.99212,                0.65358,                 0.7846,                0.72737,                0.27512,                 2.0671,                 1.2044,                0.97317,             0.00015136,             0.00015136,             0.00015136
                      2,                 2.0558,                 1.2566,                0.94864,                 0.7435,                0.81976,                0.74775,                0.29892,                 1.8846,                 1.0933,                0.90678,             0.00015303,             0.00015303,             0.00015303
